Geneid1,Geneid,HD1_Blood,HD2_Blood,HD6_Blood,HD1_1H,HD2_1H,HD6_1H,HD1_2H,HD2_2H,HD6_2H,HD1_4H,HD2_4H,HD6_4H,HD1_6H,HD2_6H,HD6_6H
ENSG00000270022,ENSG00000270022,0,0,0,3,6,0,2,3,0,0,6,0,2,0,4
ENSG00000276027,ENSG00000276027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000100243,ENSG00000100243,213,266,349,397,985,234,1232,1445,293,1417,2536,381,1690,1595,1312
ENSG00000249222,ENSG00000249222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000128274,ENSG00000128274,0,0,0,91,243,12,420,560,29,429,792,54,521,731,245
ENSG00000200448,ENSG00000200448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000234009,ENSG00000234009,23,25,10,39,129,16,149,239,29,241,676,35,274,248,232
ENSG00000229608,ENSG00000229608,2,0,0,2,2,1,3,0,3,0,0,4,0,2,3
ENSG00000274717,ENSG00000274717,18,18,17,18,17,10,4,2,5,0,0,33,3,0,20
ENSG00000242247,ENSG00000242247,712,618,860,716,870,635,1124,1128,1000,1060,1782,2889,1141,1248,2197
ENSG00000100266,ENSG00000100266,3572,3666,4334,3711,3827,3332,3880,2691,3758,2351,3377,4055,2904,2314,3943
ENSG00000226989,ENSG00000226989,0,0,2,3,0,0,0,1,0,0,2,0,0,0,0
ENSG00000230319,ENSG00000230319,0,0,0,0,0,0,2,0,0,2,1,0,2,2,1
ENSG00000100271,ENSG00000100271,12,6,0,16,40,2,35,64,14,44,112,7,88,75,85
ENSG00000234735,ENSG00000234735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000100290,ENSG00000100290,10,4,4,6,16,6,23,10,12,9,8,2,22,18,14
ENSG00000100294,ENSG00000100294,12,10,14,28,84,134,130,130,79,134,180,20,180,183,167
ENSG00000100300,ENSG00000100300,638,631,996,723,1070,423,996,635,321,567,357,313,700,854,559
ENSG00000100304,ENSG00000100304,148,180,171,295,590,104,981,1016,113,954,1638,155,1408,1356,1158
ENSG00000159307,ENSG00000159307,2,0,0,0,0,0,2,0,0,2,0,2,4,2,0
ENSG00000236272,ENSG00000236272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234892,ENSG00000234892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000203527,ENSG00000203527,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000236117,ENSG00000236117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186732,ENSG00000186732,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000223843,ENSG00000223843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186976,ENSG00000186976,0,2,0,2,6,0,20,7,0,22,17,0,14,10,15
ENSG00000233157,ENSG00000233157,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
ENSG00000180150,ENSG00000180150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000261251,ENSG00000261251,0,0,0,0,2,0,2,2,0,2,2,0,0,0,4
ENSG00000130540,ENSG00000130540,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000100341,ENSG00000100341,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
ENSG00000100344,ENSG00000100344,0,0,0,0,0,0,2,2,4,8,10,1,8,4,2
ENSG00000100347,ENSG00000100347,31,49,28,97,219,9,373,343,47,393,404,61,432,412,576
ENSG00000224856,ENSG00000224856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188677,ENSG00000188677,4,25,9,7,5,2,2,2,0,2,1,28,4,0,51
ENSG00000279175,ENSG00000279175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000280434,ENSG00000280434,0,0,0,0,0,0,0,0,0,2,0,14,0,0,28
ENSG00000138964,ENSG00000138964,2753,2762,2822,2074,1945,1471,1064,148,824,26,2,662,8,2,327
ENSG00000279933,ENSG00000279933,8,7,10,2,5,6,3,0,6,0,0,16,0,0,13
ENSG00000280011,ENSG00000280011,12,18,17,43,21,27,14,0,2,8,0,10,2,0,2
ENSG00000138944,ENSG00000138944,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ENSG00000220702,ENSG00000220702,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2
ENSG00000236079,ENSG00000236079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232655,ENSG00000232655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000228807,ENSG00000228807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279642,ENSG00000279642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188636,ENSG00000188636,31,24,17,75,194,20,327,372,57,407,504,116,473,499,499
ENSG00000215333,ENSG00000215333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ENSG00000187012,ENSG00000187012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234300,ENSG00000234300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000231801,ENSG00000231801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186654,ENSG00000186654,7,34,33,12,29,15,46,37,9,36,27,24,41,35,71
ENSG00000248405,ENSG00000248405,0,0,0,1,2,2,2,0,0,4,3,2,7,5,13
ENSG00000241484,ENSG00000241484,0,0,0,6,6,0,5,14,6,13,3,10,12,10,79
ENSG00000056487,ENSG00000056487,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0
ENSG00000223730,ENSG00000223730,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000230922,ENSG00000230922,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000226328,ENSG00000226328,370,363,271,216,247,115,223,215,70,148,258,30,169,231,130
ENSG00000273243,ENSG00000273243,15,34,13,15,10,18,0,4,3,1,0,0,0,0,17
ENSG00000093000,ENSG00000093000,3411,4070,3231,3429,3370,972,3411,2204,579,1758,3448,686,1960,1934,2893
ENSG00000273353,ENSG00000273353,6,7,5,4,0,3,0,2,0,0,2,1,0,0,4
ENSG00000100364,ENSG00000100364,382,377,789,425,689,378,1010,1247,259,1011,1658,195,1356,1399,1319
ENSG00000221598,ENSG00000221598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
ENSG00000273287,ENSG00000273287,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
ENSG00000213752,ENSG00000213752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000100373,ENSG00000100373,5,4,4,2,2,8,4,0,2,0,2,0,2,0,3
ENSG00000100376,ENSG00000100376,396,435,756,247,303,402,351,248,403,254,360,310,234,275,335
ENSG00000077935,ENSG00000077935,2,0,2,0,2,2,0,0,2,0,0,0,0,1,2
ENSG00000128408,ENSG00000128408,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
ENSG00000232363,ENSG00000232363,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0
ENSG00000077942,ENSG00000077942,0,0,0,4,14,0,10,20,2,6,51,2,21,41,6
ENSG00000238120,ENSG00000238120,0,0,0,6,4,0,3,12,3,8,6,2,6,8,2
ENSG00000251985,ENSG00000251985,0,0,0,0,2,0,3,0,0,3,2,0,3,2,3
ENSG00000280383,ENSG00000280383,0,0,2,0,16,0,3,5,2,7,8,4,12,2,9
ENSG00000130638,ENSG00000130638,47,53,26,261,485,30,934,1193,88,1084,1439,159,1223,1440,931
ENSG00000264160,ENSG00000264160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235347,ENSG00000235347,0,0,0,0,0,0,0,0,0,3,0,0,0,4,2
ENSG00000279954,ENSG00000279954,0,2,0,0,0,0,0,0,0,0,2,0,2,2,3
ENSG00000235091,ENSG00000235091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000188064,ENSG00000188064,0,0,0,69,167,14,397,452,29,448,506,34,602,511,177
ENSG00000280424,ENSG00000280424,2,0,0,0,2,0,0,4,2,2,0,2,1,2,0
ENSG00000273145,ENSG00000273145,2,0,4,0,10,2,6,8,6,8,14,10,6,16,16
ENSG00000231711,ENSG00000231711,50,40,32,24,24,17,6,4,2,2,4,2,2,4,0
ENSG00000182257,ENSG00000182257,6,10,0,0,4,0,6,9,2,4,6,1,2,4,7
ENSG00000273289,ENSG00000273289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000241990,ENSG00000241990,6,11,7,8,18,2,18,16,6,22,12,8,26,28,18
ENSG00000197182,ENSG00000197182,138,131,141,42,35,77,29,8,25,12,6,19,13,4,60
ENSG00000231010,ENSG00000231010,2,2,2,0,0,1,2,0,2,0,2,0,0,2,2
ENSG00000235159,ENSG00000235159,2,4,2,0,2,2,8,0,2,10,0,2,0,4,0
ENSG00000266533,ENSG00000266533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000283990,ENSG00000283990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284175,ENSG00000284175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284520,ENSG00000284520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000186951,ENSG00000186951,115,81,62,101,193,36,450,403,58,403,634,45,522,368,298
ENSG00000280384,ENSG00000280384,0,0,0,0,0,2,0,0,2,0,2,0,0,0,2
ENSG00000205643,ENSG00000205643,12,14,4,30,90,4,167,202,26,283,281,31,244,253,261
ENSG00000130943,ENSG00000130943,2,8,2,8,14,4,19,6,6,26,41,4,33,10,34
ENSG00000075234,ENSG00000075234,113,123,80,202,409,88,625,657,102,579,702,152,804,656,939
ENSG00000277232,ENSG00000277232,2,2,2,6,21,0,16,39,6,30,67,4,32,38,19
ENSG00000075218,ENSG00000075218,4,9,8,178,622,24,387,542,107,487,672,111,370,381,575
ENSG00000100416,ENSG00000100416,214,197,214,367,638,135,704,912,172,870,981,238,736,789,1578
ENSG00000075275,ENSG00000075275,11,17,10,544,1472,49,3391,3646,247,3365,5186,346,3893,4486,2916
ENSG00000230634,ENSG00000230634,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000234869,ENSG00000234869,0,0,0,4,16,0,8,20,6,16,20,4,24,33,16
ENSG00000075240,ENSG00000075240,94,108,102,289,605,87,987,1317,128,1073,1896,112,1361,1796,694
ENSG00000100422,ENSG00000100422,1517,1515,2456,1434,1639,1364,2242,1933,1463,1910,2189,5236,2107,2010,2762
ENSG00000260708,ENSG00000260708,27,20,44,116,212,220,178,160,239,114,200,190,102,98,175
ENSG00000054611,ENSG00000054611,542,501,685,462,617,486,501,278,344,268,425,269,321,340,511
ENSG00000280080,ENSG00000280080,2,8,9,2,12,9,0,0,9,0,0,17,0,4,21
ENSG00000278881,ENSG00000278881,2,11,4,4,5,9,0,0,4,0,0,4,0,0,4
ENSG00000280312,ENSG00000280312,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000224715,ENSG00000224715,0,0,0,0,0,0,2,2,0,0,0,2,8,0,0
ENSG00000218357,ENSG00000218357,0,1,0,0,2,2,4,8,0,0,4,0,2,0,0
ENSG00000205634,ENSG00000205634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000224271,ENSG00000224271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000232897,ENSG00000232897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000230345,ENSG00000230345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279712,ENSG00000279712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000235154,ENSG00000235154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278890,ENSG00000278890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238192,ENSG00000238192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229275,ENSG00000229275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266508,ENSG00000266508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233179,ENSG00000233179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000219438,ENSG00000219438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000281732,ENSG00000281732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000266887,ENSG00000266887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000205632,ENSG00000205632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000226142,ENSG00000226142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280199,ENSG00000280199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188511,ENSG00000188511,77,83,23,33,25,23,24,5,17,1,8,42,3,2,17
ENSG00000280224,ENSG00000280224,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000279597,ENSG00000279597,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000264139,ENSG00000264139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000212939,ENSG00000212939,10,4,0,2,2,2,2,0,0,0,0,0,0,0,0
ENSG00000213279,ENSG00000213279,0,7,2,0,2,0,0,0,0,0,0,2,0,2,0
ENSG00000235111,ENSG00000235111,21,22,9,2,2,6,0,0,4,0,0,7,0,0,0
ENSG00000226954,ENSG00000226954,2,0,4,0,0,4,2,2,2,2,0,0,4,0,0
ENSG00000223142,ENSG00000223142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000214727,ENSG00000214727,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000100425,ENSG00000100425,480,436,462,527,620,317,857,608,238,610,861,242,685,704,596
ENSG00000279345,ENSG00000279345,0,0,0,0,0,2,1,2,2,2,0,0,1,0,9
ENSG00000236867,ENSG00000236867,0,0,2,0,2,2,0,2,2,0,0,0,0,2,4
ENSG00000260613,ENSG00000260613,2,2,3,0,0,2,0,0,0,2,0,0,1,0,0
ENSG00000229409,ENSG00000229409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000277771,ENSG00000277771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279494,ENSG00000279494,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000100426,ENSG00000100426,114,117,142,198,402,103,708,633,98,714,1094,106,702,739,835
ENSG00000182858,ENSG00000182858,113,97,119,90,128,53,230,141,49,165,203,42,179,165,178
ENSG00000273192,ENSG00000273192,0,0,1,0,0,0,1,1,0,3,0,0,1,1,0
ENSG00000184164,ENSG00000184164,106,114,179,214,223,135,480,391,123,516,303,176,688,404,1213
ENSG00000278869,ENSG00000278869,25,10,44,16,14,40,22,26,67,28,21,67,38,18,42
ENSG00000198355,ENSG00000198355,868,925,1362,1186,1847,2867,2393,2319,4497,2066,2069,5617,2385,2715,2826
ENSG00000276753,ENSG00000276753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188263,ENSG00000188263,0,3,0,3,1,5,7,4,1,4,4,4,7,5,9
ENSG00000138892,ENSG00000138892,0,0,0,2,2,0,2,4,2,2,2,0,8,2,0
ENSG00000100427,ENSG00000100427,4,12,14,4,6,0,4,3,6,1,0,2,2,1,2
ENSG00000073146,ENSG00000073146,2,5,2,0,0,0,0,0,0,2,2,0,2,0,0
ENSG00000280395,ENSG00000280395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000073150,ENSG00000073150,656,589,916,453,376,440,249,26,314,4,0,227,6,4,59
ENSG00000170638,ENSG00000170638,962,861,1328,718,744,645,689,437,355,379,417,319,492,473,637
ENSG00000273188,ENSG00000273188,54,74,36,31,26,25,19,3,32,0,2,13,3,0,41
ENSG00000273253,ENSG00000273253,34,27,41,24,30,24,9,4,28,0,2,22,4,2,10
ENSG00000073169,ENSG00000073169,321,279,468,352,378,187,338,184,112,143,145,87,190,133,227
ENSG00000272836,ENSG00000272836,2,7,12,14,11,8,8,0,3,2,0,3,2,0,20
ENSG00000273137,ENSG00000273137,24,26,18,24,19,10,9,3,7,3,0,13,4,0,26
ENSG00000128159,ENSG00000128159,1053,1014,950,839,948,549,957,695,351,615,514,303,582,437,1306
ENSG00000100429,ENSG00000100429,44,33,40,22,25,16,26,11,10,11,7,6,15,3,50
ENSG00000188130,ENSG00000188130,6,6,5,23,73,8,154,98,13,124,108,36,138,114,247
ENSG00000185386,ENSG00000185386,10,6,2,39,93,14,165,190,38,175,199,48,219,220,339
ENSG00000196576,ENSG00000196576,68,121,103,2173,6070,224,10647,14376,875,11663,21297,1401,14171,17110,10770
ENSG00000205593,ENSG00000205593,7,4,6,38,55,11,86,110,15,110,131,21,118,130,190
ENSG00000227484,ENSG00000227484,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
ENSG00000279182,ENSG00000279182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000100239,ENSG00000100239,1443,1266,1468,989,1053,768,991,861,508,787,815,338,877,764,1173
ENSG00000100241,ENSG00000100241,1518,1548,1789,1924,2603,1150,3715,2778,883,2617,2395,898,3070,2828,2487
ENSG00000128165,ENSG00000128165,10,2,22,194,408,22,1025,1009,62,1181,1319,77,1373,1221,504
ENSG00000100253,ENSG00000100253,0,4,2,4,6,1,10,10,0,9,4,2,5,4,13
ENSG00000100258,ENSG00000100258,1187,979,1198,1099,1046,552,1155,668,429,623,649,457,606,640,732
ENSG00000025770,ENSG00000025770,249,286,307,416,488,288,686,680,418,617,583,346,592,631,981
ENSG00000130489,ENSG00000130489,15,13,24,10,10,5,7,2,4,1,1,3,0,1,0
ENSG00000284194,ENSG00000284194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272821,ENSG00000272821,254,233,306,152,86,176,93,19,96,21,8,47,19,18,46
ENSG00000025708,ENSG00000025708,5404,4494,6464,4441,3459,2749,2944,586,2107,294,346,2182,291,370,817
ENSG00000177989,ENSG00000177989,1130,1063,1647,841,830,1093,515,70,551,33,26,379,36,27,117
ENSG00000272666,ENSG00000272666,36,42,90,229,113,115,102,13,85,10,9,57,3,1,33
ENSG00000273272,ENSG00000273272,4,5,0,10,2,9,7,0,9,0,0,0,0,0,0
ENSG00000226738,ENSG00000226738,2,0,0,6,0,0,8,0,0,0,0,0,1,4,0
ENSG00000130487,ENSG00000130487,14,8,12,22,20,12,55,4,2,12,4,2,13,6,6
ENSG00000217442,ENSG00000217442,0,2,4,10,4,2,4,4,2,4,2,2,6,8,4
ENSG00000205560,ENSG00000205560,61,45,21,45,29,14,26,10,5,3,0,8,3,0,8
ENSG00000254413,ENSG00000254413,22,19,8,18,11,5,12,4,4,1,0,3,3,0,4
ENSG00000100288,ENSG00000100288,85,72,59,47,44,41,33,16,40,12,13,27,17,8,43
ENSG00000205559,ENSG00000205559,3,0,2,2,4,0,10,11,2,4,9,0,5,18,9
ENSG00000272940,ENSG00000272940,0,0,0,2,2,0,8,0,0,1,6,4,2,3,4
ENSG00000008735,ENSG00000008735,8,6,14,12,14,2,16,10,6,15,20,6,13,18,7
ENSG00000100299,ENSG00000100299,1756,1681,2274,1416,1184,854,943,455,519,280,435,425,392,428,491
ENSG00000212569,ENSG00000212569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000251322,ENSG00000251322,0,0,0,4,10,2,25,14,2,31,28,4,24,22,29
ENSG00000206841,ENSG00000206841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000225929,ENSG00000225929,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
ENSG00000100312,ENSG00000100312,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2
ENSG00000254499,ENSG00000254499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000213683,ENSG00000213683,0,0,0,2,15,0,15,21,7,28,30,2,33,36,25
ENSG00000184319,ENSG00000184319,8,20,12,16,38,8,86,100,17,59,153,20,98,134,92
ENSG00000079974,ENSG00000079974,73,109,85,57,113,33,201,163,44,215,265,41,284,265,363
ENSG00000279493,ENSG00000279493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277117,ENSG00000277117,0,2,2,12,12,0,32,25,12,13,19,111,20,30,132
ENSG00000279687,ENSG00000279687,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0
ENSG00000280071,ENSG00000280071,4,2,2,6,19,3,27,28,4,31,38,5,30,37,33
ENSG00000276612,ENSG00000276612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275464,ENSG00000275464,35,53,44,87,163,48,241,253,50,225,265,36,287,268,408
ENSG00000280433,ENSG00000280433,102,105,69,87,104,26,109,84,38,72,102,62,57,59,130
ENSG00000279669,ENSG00000279669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279094,ENSG00000279094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274333,ENSG00000274333,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000277777,ENSG00000277777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279186,ENSG00000279186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279784,ENSG00000279784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279064,ENSG00000279064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274559,ENSG00000274559,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280013,ENSG00000280013,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
ENSG00000279769,ENSG00000279769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280191,ENSG00000280191,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
ENSG00000280095,ENSG00000280095,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000280179,ENSG00000280179,0,0,0,0,2,0,4,0,0,0,0,0,0,0,2
ENSG00000275993,ENSG00000275993,0,6,2,47,92,260,98,152,70,198,128,4,95,129,125
ENSG00000274790,ENSG00000274790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275496,ENSG00000275496,0,0,0,0,0,0,1,3,0,0,5,0,1,4,2
ENSG00000280019,ENSG00000280019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279709,ENSG00000279709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278903,ENSG00000278903,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
ENSG00000276902,ENSG00000276902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274276,ENSG00000274276,0,4,4,10,3,6,4,6,6,12,6,6,5,7,43
ENSG00000275895,ENSG00000275895,66,280,74,25,211,50,72,16,13,7,15,29,3,30,68
ENSG00000280346,ENSG00000280346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279226,ENSG00000279226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278927,ENSG00000278927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276076,ENSG00000276076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280145,ENSG00000280145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278878,ENSG00000278878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279788,ENSG00000279788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279728,ENSG00000279728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280164,ENSG00000280164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279998,ENSG00000279998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278955,ENSG00000278955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000284550,ENSG00000284550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280172,ENSG00000280172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279751,ENSG00000279751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280018,ENSG00000280018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279313,ENSG00000279313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279477,ENSG00000279477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278884,ENSG00000278884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277067,ENSG00000277067,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ENSG00000274046,ENSG00000274046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280330,ENSG00000280330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279303,ENSG00000279303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279647,ENSG00000279647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279895,ENSG00000279895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276077,ENSG00000276077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000274484,ENSG00000274484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279177,ENSG00000279177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276546,ENSG00000276546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277991,ENSG00000277991,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0
ENSG00000273590,ENSG00000273590,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000277277,ENSG00000277277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278961,ENSG00000278961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000276289,ENSG00000276289,2,0,0,0,2,6,0,2,10,0,0,20,0,2,8
ENSG00000273614,ENSG00000273614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000279967,ENSG00000279967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000278996,ENSG00000278996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275950,ENSG00000275950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275664,ENSG00000275664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000275708,ENSG00000275708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277437,ENSG00000277437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280800,ENSG00000280800,0,0,0,0,2,0,1,0,0,1,0,1,0,2,0
ENSG00000278233,ENSG00000278233,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000274060,ENSG00000274060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277671,ENSG00000277671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000281383,ENSG00000281383,2,0,0,4,3,4,3,0,0,3,4,1,4,10,6
ENSG00000277739,ENSG00000277739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280441,ENSG00000280441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000277379,ENSG00000277379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000274868,ENSG00000274868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
